id,kategori,ozellikler,instruction,input,expected_output,metindeki_etiketler,maskelenecek_etiketler,pred,dogru,schema_neutral,out_of_schema_tag
403,beyaz_liste,duz,Bu talepte tek hedef isim; başka alan etiketlenmeyecek.,kredi başvurumun durumunu öğrenmek istiyorum adım Ergün Aksu tc 9220 2294 134,kredi başvurumun durumunu öğrenmek istiyorum adım [AD] tc 9220 2294 134,[AD] [TCKN],[AD],kredi başvurumun durumunu öğrenmek istiyorum adım Ergün Aksu tc [TCKN],False,True,False
404,beyaz_liste,uzun,Kapsam yalnızca [REFERANS]; diğer kişisel veriler bu sefer açık kalacak.,işe giriş evrakları için sgk no 9995 2658 5625 6 gerekiyormuş. yeni telefon numaram 05359463773 sisteme işlenmemiş hâlâ eskisi görünüyor. uygulamaya giremiyorum kullanıcı adım savkieroglu21 şifremi Marmara-2365+ yapmıştım. referans olarak Fatigül Hançer yazdım aranacak mı. kartımın cvv si 691 pin i sekiz beş dokuz iki kimseyle paylaşmadım ama şüpheli işlem var,işe giriş evrakları için sgk no 9995 2658 5625 6 gerekiyormuş. yeni telefon numaram 05359463773 sisteme işlenmemiş hâlâ eskisi görünüyor. uygulamaya giremiyorum kullanıcı adım savkieroglu21 şifremi Marmara-2365+ yapmıştım. referans olarak [REFERANS] yazdım aranacak mı. kartımın cvv si 691 pin i sekiz beş dokuz iki kimseyle paylaşmadım ama şüpheli işlem var,[CVV] [KULLANICI_ADI] [PIN] [REFERANS] [SGK_NO] [SIFRE] [TEL],[REFERANS],işe giriş evrakları için sgk no 9995 2658 5625 6 gerekiyormuş. yeni telefon numaram 05359463773 sisteme işlenmemiş hâlâ eskisi görünüyor. uygulamaya giremiyorum kullanıcı adım savkieroglu21 şifremi Marmara-2365+ yapmıştım. referans olarak [REFERANS] yazdım aranacak mı. kartımın cvv si 691 pin i sekiz beş dokuz iki kimseyle paylaşmadım ama şüpheli işlem var,True,True,False
405,beyaz_liste,olmayan_etiket_talebi,"GPS koordinatı ve biyometrik veri alanını etiketle, kalan her şeyi aynen bırak.","kayıp cihaz bildirimi imei 191616071772134 son konum 37.5832, 32.0976",kayıp cihaz bildirimi imei 191616071772134 son konum [KONUM],[IMEI] [KONUM],[KONUM],"kayıp cihaz bildirimi imei [IMEI] son konum 37.5832, 32.0976",False,True,False
406,beyaz_liste,uzun,Yalnız cinsiyet ve vatandaşlık bilgisi gizlenecek; başka hiçbir şey değişmeyecek.,biyometrik girişte sorun var iris taraması eşleşmiyor. yabancı müşteri kaydı uyruğu T.C. pasaport A67125260. çalışan Çağlar Kurt Van Üniversitesi bünyesinde 49 yaşında erkek. işe giriş evrakları için sgk no 2297 9766 8487 7 gerekiyormuş,biyometrik girişte sorun var iris taraması eşleşmiyor. yabancı müşteri kaydı uyruğu [UYRUK] pasaport A67125260. çalışan Çağlar Kurt Van Üniversitesi bünyesinde 49 yaşında [CINSIYET]. işe giriş evrakları için sgk no 2297 9766 8487 7 gerekiyormuş,[AD] [BIYOMETRIK] [CINSIYET] [ISYERI] [PASAPORT_NO] [SGK_NO] [UYRUK] [YAS],[CINSIYET] [UYRUK],biyometrik girişte sorun var iris taraması eşleşmiyor. yabancı müşteri kaydı uyruğu [UYRUK]. pasaport A67125260. çalışan Çağlar Kurt Van Üniversitesi bünyesinde 49 yaşında [CINSIYET]. işe giriş evrakları için sgk no 2297 9766 8487 7 gerekiyormuş,False,False,False
407,beyaz_liste,kayit,"uyruk alanını etiketle, kalan her şeyi aynen bırak.","bayi ekranından gelen kayıt: sicil no 36618, cüzdan adresi T0CdYMtoyyX3RdDlsYXPgilrT2y8DfP7MV, sağlık notu böbrek nakli geçmişi, ruhsat no AI-744092, engel durumu %70 ortopedik engelli, 84 yaşında, uyruğu KKTC, sendika bilgisi Bass-Sen üyesi","bayi ekranından gelen kayıt: sicil no 36618, cüzdan adresi T0CdYMtoyyX3RdDlsYXPgilrT2y8DfP7MV, sağlık notu böbrek nakli geçmişi, ruhsat no AI-744092, engel durumu %70 ortopedik engelli, 84 yaşında, uyruğu [UYRUK], sendika bilgisi Bass-Sen üyesi",[ENGEL_DURUMU] [KRIPTO_CUZDAN] [RUHSAT_NO] [SAGLIK] [SENDIKA] [SICIL_NO] [UYRUK] [YAS],[UYRUK],"bayi ekranından gelen kayıt: sicil no [SICIL_NO], cüzdan adresi [KRIPTO_CUZDAN], sağlık notu [SAGLIK], ruhsat no [RUHSAT_NO], engel durumu [ENGEL_DURUMU], [AILE], uyruğu KKTC, sendika bilgisi [SENDIKA]",False,False,False
408,beyaz_liste,kayit,"Sadece SGK no için maskeleme yap, gerisi olduğu gibi kalsın.","yeni müşteri kaydı: cihaz id BCTT-UXF3-BDLG, köken bilgisi Laz, işyeri Muğla Devlet Hastanesi, motor no Z03D891218, sgk no 4503160806583","yeni müşteri kaydı: cihaz id BCTT-UXF3-BDLG, köken bilgisi Laz, işyeri Muğla Devlet Hastanesi, motor no Z03D891218, sgk no [SGK_NO]",[CIHAZ_ID] [ETNIK_KOKEN] [ISYERI] [MOTOR_NO] [SGK_NO],[SGK_NO],"yeni müşteri kaydı: cihaz id BCTT-UXF3-BDLG, köken bilgisi Laz, işyeri Muğla Devlet Hastanesi, motor no Z03D891218, sgk no [SGK_NO]",True,True,False
409,beyaz_liste,"kayit,olmayan_etiket_talebi",Maskeleme talimatı: sadece SGK no ve cinsiyet.,"bayi ekranından gelen kayıt: cinsiyeti kadın, doğum tarihi 18 Şubat 2001, hesap no 1261-6718576-053, skt 04/2030, ip 44.26.59.137","bayi ekranından gelen kayıt: cinsiyeti [CINSIYET], doğum tarihi 18 Şubat 2001, hesap no 1261-6718576-053, skt 04/2030, ip 44.26.59.137",[CINSIYET] [DOGUM_TARIHI] [HESAP_NO] [IP_ADRES] [KART_SKT],[CINSIYET],"bayi ekranından gelen kayıt: cinsiyeti [CINSIYET], doğum tarihi 18 Şubat 2001, hesap no 1261-6718576-053, skt 04/2030, ip 44.26.59.137",True,False,False
410,beyaz_liste,kayit,Maskeleme talimatı: sadece IMEI numarası.,"bayi ekranından gelen kayıt: poliçe no 8815/799804, sözleşme no 2023/5180-B, sicil no 37858, baba adı Sudi, anne kızlık soyadı Hançer, aile durumu eşinden ayrı yaşıyor, hesap no 6298-0097793-100, işyeri Anadolu Otomotiv Ltd. Şti., imei 796772747276242","bayi ekranından gelen kayıt: poliçe no 8815/799804, sözleşme no 2023/5180-B, sicil no 37858, baba adı Sudi, anne kızlık soyadı Hançer, aile durumu eşinden ayrı yaşıyor, hesap no 6298-0097793-100, işyeri Anadolu Otomotiv Ltd. Şti., imei [IMEI]",[AILE] [ANNE_KIZLIK] [BABA_ADI] [HESAP_NO] [IMEI] [ISYERI] [POLICE_NO] [SICIL_NO] [SOZLESME_NO],[IMEI],"bayi ekranından gelen kayıt: poliçe no 8815/799804, sözleşme no 2023/5180-B, sicil no 37858, baba adı Sudi, anne kızlık soyadı Hançer, aile durumu eşinden ayrı yaşıyor, hesap no 6298-0097793-100, işyeri Anadolu Otomotiv Ltd. Şti., imei [IMEI]",True,True,False
411,beyaz_liste,olmayan_etiket_talebi,Bu metinde CVV kodu ve yaş dışında hiçbir şeyi maskeleme.,kartımın cvv si 113 pin i 245275 kimseyle paylaşmadım ama şüpheli işlem var,kartımın cvv si [CVV] pin i 245275 kimseyle paylaşmadım ama şüpheli işlem var,[CVV] [PIN],[CVV],kartımın cvv si [CVV] pin i 245275 kimseyle paylaşmadım ama şüpheli işlem var,True,True,False
412,beyaz_liste,uzun,Kapsam yalnızca [IBAN] ve TC kimlik no; diğer kişisel veriler bu sefer açık kalacak.,personelin engel durumu engel durumu yok olarak güncellendi. aidat iadesi için ıban paylaşıyorum TR29 6619 7727 2350 2009 5337 19 isim Emine Şimşek. referans olarak Temirhan Hayrioğlu yazdım aranacak mı. sözleşme feshi talep ediyorum sözleşme no 7958-97859 tc 54898726740,personelin engel durumu engel durumu yok olarak güncellendi. aidat iadesi için ıban paylaşıyorum [IBAN] isim Emine Şimşek. referans olarak Temirhan Hayrioğlu yazdım aranacak mı. sözleşme feshi talep ediyorum sözleşme no 7958-97859 tc [TCKN],[AD] [ENGEL_DURUMU] [IBAN] [REFERANS] [SOZLESME_NO] [TCKN],[IBAN] [TCKN],personelin engel durumu engel durumu yok olarak güncellendi. aidat iadesi için ıban paylaşıyorum [IBAN] isim Emine Şimşek. referans olarak Temirhan Hayrioğlu yazdım aranacak mı. sözleşme feshi talep ediyorum sözleşme no 7958-97859 tc [TCKN],True,True,False
413,beyaz_liste,duz,Bu talepte tek hedef konum bilgisi; başka alan etiketlenmeyecek.,"kayıp cihaz bildirimi imei 570953534096246 son konum 37.6999, 42.7851",kayıp cihaz bildirimi imei 570953534096246 son konum [KONUM],[IMEI] [KONUM],[KONUM],kayıp cihaz bildirimi imei 570953534096246 son konum [KONUM],True,True,False
414,beyaz_liste,"sozle,caps","[TCKN] alanını etiketle, kalan her şeyi aynen bırak.",SÖZLEŞME FESHİ TALEP EDİYORUM SÖZLEŞME NO 5609-20162 TC BİR ÜÇ DOKUZ DOKUZ DÖRT DÖRT YEDİ SIFIR SEKİZ DOKUZ,SÖZLEŞME FESHİ TALEP EDİYORUM SÖZLEŞME NO 5609-20162 TC [TCKN],[SOZLESME_NO] [TCKN],[TCKN],SÖZLEŞME FESHİ TALEP EDİYORUM SÖZLEŞME NO [SOZLESME_NO],False,True,False
415,beyaz_liste,kayit,Kapsam yalnızca [PIN] ve [DOGUM_YERI]; diğer kişisel veriler bu sefer açık kalacak.,"başvuru detayları: doğum yeri Maltepe, motor no K40N776429, referansı RF22877190, maaşı aylık 183.000 TL, anne adı Şilan, pin 7164","başvuru detayları: doğum yeri [DOGUM_YERI], motor no K40N776429, referansı RF22877190, maaşı aylık 183.000 TL, anne adı Şilan, pin [PIN]",[ANNE_ADI] [DOGUM_YERI] [MAAS] [MOTOR_NO] [PIN] [REFERANS],[DOGUM_YERI] [PIN],"başvuru detayları: doğum yeri [DOGUM_YERI], motor no K40N776429, referansı RF22877190, maaşı aylık 183.000 TL, anne adı Şilan, pin [PIN]",True,True,False
416,beyaz_liste,uzun,Yalnız pasaport numarası ve [ADRES] gizlenecek; başka hiçbir şey değişmeyecek.,yabancı müşteri kaydı uyruğu Gürcistan pasaport A25091691. çocuğumun okul servisi için adres Mimar Sinan Mah. Palmiye Bulv. No:199 D:25 Melikgazi/Erzurum tel +90 555 621 89 62. kripto çekim adresim bc1qkocwpz82b4gxra91vcts5vaxmm6nfp onay bekliyor. babamın adı Yusuf annemin adı Seda form böyle istiyor. din hanesi Ateist olarak görünüyor değiştirmek istiyorum,yabancı müşteri kaydı uyruğu Gürcistan pasaport [PASAPORT_NO]. çocuğumun okul servisi için adres [ADRES] tel +90 555 621 89 62. kripto çekim adresim bc1qkocwpz82b4gxra91vcts5vaxmm6nfp onay bekliyor. babamın adı Yusuf annemin adı Seda form böyle istiyor. din hanesi Ateist olarak görünüyor değiştirmek istiyorum,[ADRES] [ANNE_ADI] [BABA_ADI] [DIN] [KRIPTO_CUZDAN] [PASAPORT_NO] [TEL] [UYRUK],[ADRES] [PASAPORT_NO],yabancı müşteri kaydı uyruğu Gürcistan pasaport [PASAPORT_NO]. çocuğumun okul servisi için adres [ADRES] tel +90 555 621 89 62. kripto çekim adresim bc1qkocwpz82b4gxra91vcts5vaxmm6nfp onay bekliyor. babamın adı Yusuf annemin adı Seda form böyle istiyor. din hanesi Ateist olarak görünüyor değiştirmek istiyorum,True,True,False
417,beyaz_liste,"kayit,olmayan_etiket_talebi","doğum yeri ve [CEZA_KAYDI] alanını etiketle, kalan her şeyi aynen bırak.","yeni müşteri kaydı: sicil no SC5997, mail adresi seda1955@mynet.com, imei 944070136796272, tc kimlik no 62775363964, anne adı Gizem, maaşı aylık 105.000 TL, adli kaydı adli sicil kaydı temiz, kan grubu A Rh negatif","yeni müşteri kaydı: sicil no SC5997, mail adresi seda1955@mynet.com, imei 944070136796272, tc kimlik no 62775363964, anne adı Gizem, maaşı aylık 105.000 TL, adli kaydı [CEZA_KAYDI], kan grubu A Rh negatif",[ANNE_ADI] [CEZA_KAYDI] [EMAIL] [IMEI] [KAN_GRUBU] [MAAS] [SICIL_NO] [TCKN],[CEZA_KAYDI],"yeni müşteri kaydı: sicil no [SICIL_NO], mail adresi [EMAIL], imei [IMEI], tc kimlik no [TCKN], anne adı [ANNE_ADI], maaşı [MAAS], adli kaydı adli sicil kaydı temiz, kan grubu [KAN_GRUBU]",False,True,False
418,beyaz_liste,"uzun,olmayan_etiket_talebi",Kapsam yalnızca isim ve inanç bilgisi ve [ADRES]; diğer kişisel veriler bu sefer açık kalacak.,"vpn erişimi açılsın ip 86.134.123.16 mac D4:4B:92:4F:DD:4C. kayıp cihaz bildirimi imei 403617886400135 son konum 38.7951, 41.3981. kredi başvurumun durumunu öğrenmek istiyorum adım Seyyide Korkmaz tc sekiz beş bir sıfır dört iki sekiz üç yedi altı dört. çocuğumun okul servisi için adres Atatürk Mah. Sedir Sok. No:165 Osmangazi/Muğla tel (555) 772 79 74. doğum yerim Maltepe nüfusta farklı yazılmış düzeltilsin","vpn erişimi açılsın ip 86.134.123.16 mac D4:4B:92:4F:DD:4C. kayıp cihaz bildirimi imei 403617886400135 son konum 38.7951, 41.3981. kredi başvurumun durumunu öğrenmek istiyorum adım [AD] tc sekiz beş bir sıfır dört iki sekiz üç yedi altı dört. çocuğumun okul servisi için adres [ADRES] tel (555) 772 79 74. doğum yerim Maltepe nüfusta farklı yazılmış düzeltilsin",[ADRES] [AD] [DOGUM_YERI] [IMEI] [IP_ADRES] [KONUM] [MAC_ADRES] [TCKN] [TEL],[ADRES] [AD],"vpn erişimi açılsın ip 86.134.123.16 mac D4:4B:92:4F:DD:4C. kayıp cihaz bildirimi imei 403617886400135 son konum 38.7951, 41.3981. kredi başvurumun durumunu öğrenmek istiyorum adım [AD] tc sekiz beş bir sıfır dört iki sekiz üç yedi altı dört. çocuğumun okul servisi için adres [ADRES] tel Atatürk Mah. Sedir Sok. No:165 Osmangazi/Muğla tel (555) 772 79 74. doğum yerim Maltepe nüfusta farklı yazılmış düzeltilsin",False,True,False
419,beyaz_liste,"kayit,olmayan_etiket_talebi",Maskeleme talimatı: sadece [HESAP_NO] ve kan grubu ve anne adı.,"sisteme girilecek kayıt: imei 180263531584239, kullanıcı adı balcayavuz44, hesap no 1805 650295, poliçe no POL-4377072, pasaport no U01762138, referansı Büşra Şahin, maaşı 71 bin TL, kan grubu B Rh pozitif, plaka 36 KYF 5931","sisteme girilecek kayıt: imei 180263531584239, kullanıcı adı balcayavuz44, hesap no [HESAP_NO], poliçe no POL-4377072, pasaport no U01762138, referansı Büşra Şahin, maaşı 71 bin TL, kan grubu [KAN_GRUBU], plaka 36 KYF 5931",[HESAP_NO] [IMEI] [KAN_GRUBU] [KULLANICI_ADI] [MAAS] [PASAPORT_NO] [PLAKA] [POLICE_NO] [REFERANS],[HESAP_NO] [KAN_GRUBU],"sisteme girilecek kayıt: imei 180263531584239, kullanıcı adı balcayavuz44, hesap no [HESAP_NO], poliçe no POL-4377072, pasaport no U01762138, referansı Büşra Şahin, maaşı 71 bin TL, kan grubu [KAN_GRUBU], plaka 36 KYF 5931",True,True,False
420,beyaz_liste,kayit,"Sadece [HESAP_NO] ve [DIN] için maskeleme yap, gerisi olduğu gibi kalsın.","acil güncellenecek bilgiler: sendika bilgisi Öz Finans-İş üyesi, doğum yeri Erzurum, hesap no 0462 164288, din hanesi Agnostik, köken bilgisi Boşnak","acil güncellenecek bilgiler: sendika bilgisi Öz Finans-İş üyesi, doğum yeri Erzurum, hesap no [HESAP_NO], din hanesi [DIN], köken bilgisi Boşnak",[DIN] [DOGUM_YERI] [ETNIK_KOKEN] [HESAP_NO] [SENDIKA],[DIN] [HESAP_NO],"acil güncellenecek bilgiler: sendika bilgisi Öz Finans-İş üyesi, doğum yeri Erzurum, hesap no [HESAP_NO], din hanesi [DIN], köken bilgisi Boşnak",True,True,False
421,beyaz_liste,sozle,Kapsam yalnızca isim; diğer kişisel veriler bu sefer açık kalacak.,aidat iadesi için ıban paylaşıyorum dört altı altı dokuz sıfır beş beş beş iki dört isim Evrimer Arslan,aidat iadesi için ıban paylaşıyorum dört altı altı dokuz sıfır beş beş beş iki dört isim [AD],[AD] [IBAN],[AD],aidat iadesi için ıban paylaşıyorum dört altı altı dokuz sıfır beş beş beş iki dört isim [AD],True,True,False
422,beyaz_liste,"uzun,olmayan_etiket_talebi",Maskeleme talimatı: sadece sözleşme numarası ve ad-soyad bilgisi ve [POLICE_NO].,poliçemi yenilemek istiyorum poliçe no POL-7377995 doğum tarihim 24.09.1972. aidat iadesi için ıban paylaşıyorum TR altı üç sekiz bir sekiz bir beş dört dokuz altı iki sıfır ... isim Natalia Çelik. aile durumu yeni evli olarak güncellendi onaylıyor musunuz. çocuğumun okul servisi için adres Mimar Sinan Mah. Akasya Bulv. No:209 D:18 Pamukkale/Muğla tel sıfır beş üç sekiz beş dokuz dokuz sıfır iki beş yedi,poliçemi yenilemek istiyorum poliçe no [POLICE_NO] doğum tarihim 24.09.1972. aidat iadesi için ıban paylaşıyorum TR altı üç sekiz bir sekiz bir beş dört dokuz altı iki sıfır ... isim [AD]. aile durumu yeni evli olarak güncellendi onaylıyor musunuz. çocuğumun okul servisi için adres Mimar Sinan Mah. Akasya Bulv. No:209 D:18 Pamukkale/Muğla tel sıfır beş üç sekiz beş dokuz dokuz sıfır iki beş yedi,[ADRES] [AD] [AILE] [DOGUM_TARIHI] [IBAN] [POLICE_NO] [TEL],[AD] [POLICE_NO],poliçemi yenilemek istiyorum poliçe no [POLICE_NO] doğum tarihim 24.09.1972. aidat iadesi için ıban paylaşıyorum TR altı üç sekiz bir sekiz bir beş dört dokuz altı iki sıfır ... isim [AD]. aile durumu yeni evli olarak güncellendi onaylıyor musunuz. çocuğumun okul servisi için adres Mimar Sinan Mah. Akasya Bulv. No:209 D:18 Pamukkale/Muğla tel sıfır beş üç sekiz beş dokuz dokuz sıfır iki beş yedi,True,True,False
423,beyaz_liste,uzun,Maskeleme talimatı: sadece doğum tarihi ve [YAS].,kan grubum B Rh negatif acil kartıma işlensin. işe giriş evrakları için sgk no 3692 9796 4637 5 gerekiyormuş. poliçemi yenilemek istiyorum poliçe no P685595975 doğum tarihim 13.02.1975. aile durumu üç kardeşi var olarak güncellendi onaylıyor musunuz. yurtdışı harcama onayı pasaport U61927209 kart elli otuz sekiz otuz altı kırk beş sıfır bir yetmiş yedi otuz yedi seksen sekiz. çalışan Dilara Akçay Trabzon Devlet Hastanesi bünyesinde 85 yaşında kadın,kan grubum B Rh negatif acil kartıma işlensin. işe giriş evrakları için sgk no 3692 9796 4637 5 gerekiyormuş. poliçemi yenilemek istiyorum poliçe no P685595975 doğum tarihim [DOGUM_TARIHI]. aile durumu üç kardeşi var olarak güncellendi onaylıyor musunuz. yurtdışı harcama onayı pasaport U61927209 kart elli otuz sekiz otuz altı kırk beş sıfır bir yetmiş yedi otuz yedi seksen sekiz. çalışan Dilara Akçay Trabzon Devlet Hastanesi bünyesinde [YAS] yaşında kadın,[AD] [AILE] [CINSIYET] [DOGUM_TARIHI] [ISYERI] [KAN_GRUBU] [KART] [PASAPORT_NO] [POLICE_NO] [SGK_NO] [YAS],[DOGUM_TARIHI] [YAS],kan grubum B Rh negatif acil kartıma işlensin. işe giriş evrakları için sgk no 3692 9796 4637 5 gerekiyormuş. poliçemi yenilemek istiyorum poliçe no P685595975 doğum tarihim [DOGUM_TARIHI]. aile durumu üç kardeşi var olarak güncellendi onaylıyor musunuz. yurtdışı harcama onayı pasaport U61927209 kart elli otuz sekiz otuz altı kırk beş sıfır bir yetmiş yedi otuz yedi seksen sekiz. çalışan Dilara Akçay Trabzon Devlet Hastanesi bünyesinde 85 yaşında kadın,False,False,False
424,beyaz_liste,sozle,Kapsam yalnızca [KART]; diğer kişisel veriler bu sefer açık kalacak.,internetten yaptığım ödeme görünmüyor kart no sekiz üç sekiz dört beş sıfır beş altı dört sekiz dört dört dokuz beş sıfır dört skt 08/2029,internetten yaptığım ödeme görünmüyor kart no [KART] skt 08/2029,[KART] [KART_SKT],[KART],internetten yaptığım ödeme görünmüyor kart no [KART] skt 08/2029,True,True,False
425,beyaz_liste,kayit,Yalnız adres bilgisi gizlenecek; başka hiçbir şey değişmeyecek.,"başvuru detayları: motor no O41B330936, imza kaydı imza hash 004bb574, adresi Güzelyalı Mah. Defne Sokak No:24 Pendik/Gaziantep, referansı Kenter Çakır, doğum yeri Samsun, cinsiyeti kadın","başvuru detayları: motor no O41B330936, imza kaydı imza hash 004bb574, adresi [ADRES], referansı Kenter Çakır, doğum yeri Samsun, cinsiyeti kadın",[ADRES] [CINSIYET] [DOGUM_YERI] [IMZA] [MOTOR_NO] [REFERANS],[ADRES],"başvuru detayları: motor no O41B330936, imza kaydı imza hash 004bb574, adresi [ADRES], referansı Kenter Çakır, doğum yeri Samsun, cinsiyeti kadın",True,True,False
426,beyaz_liste,"caps,olmayan_etiket_talebi",Bu talepte tek hedef [SOZLESME_NO] ve kullanıcı adı; başka alan etiketlenmeyecek.,UYGULAMAYA GİREMİYORUM KULLANICI ADIM DENİZSİMSEK45 ŞİFREMİ TOROS1487! YAPMIŞTIM,UYGULAMAYA GİREMİYORUM KULLANICI ADIM [KULLANICI_ADI] ŞİFREMİ TOROS1487! YAPMIŞTIM,[KULLANICI_ADI] [SIFRE],[KULLANICI_ADI],UYGULAMAYA GİREMİYORUM KULLANICI ADIM DENİZSİMSEK45 ŞİFREMİ [SIFRE] YAPMIŞTIM,False,True,False
427,beyaz_liste,duz,Kapsam yalnızca vatandaşlık bilgisi; diğer kişisel veriler bu sefer açık kalacak.,yabancı müşteri kaydı uyruğu Suriye pasaport A91616249,yabancı müşteri kaydı uyruğu [UYRUK] pasaport A91616249,[PASAPORT_NO] [UYRUK],[UYRUK],yabancı müşteri kaydı uyruğu [UYRUK] pasaport [PASAPORT_NO],False,False,False
428,beyaz_liste,kayit,Bu talepte tek hedef parola; başka alan etiketlenmeyecek.,"yeni müşteri kaydı: engel durumu işitme engelli raporu var, sözleşme no 2028/1413-A, şifresi Ege1213., kredi notu 855, sağlık notu penisilin alerjisi, kullanıcı adı umuteroglu58, cihaz id QJZX-SVKX-IRVW","yeni müşteri kaydı: engel durumu işitme engelli raporu var, sözleşme no 2028/1413-A, şifresi [SIFRE], kredi notu 855, sağlık notu penisilin alerjisi, kullanıcı adı umuteroglu58, cihaz id QJZX-SVKX-IRVW",[CIHAZ_ID] [ENGEL_DURUMU] [KREDI_NOTU] [KULLANICI_ADI] [SAGLIK] [SIFRE] [SOZLESME_NO],[SIFRE],"yeni müşteri kaydı: engel durumu işitme engelli raporu var, sözleşme no 2028/1413-A, şifresi Ege1213., kredi notu 855, sağlık notu [SAGLIK], kullanıcı adı [KULLANICI_ADI], cihaz id QJZX-SVKX-IRVW",False,True,False
429,beyaz_liste,ekli,Yalnız mail adresi gizlenecek; başka hiçbir şey değişmeyecek.,pinarsener13@mynet.com'dan gelen talebi Barış Sezgin'e yönlendirin,[EMAIL]'dan gelen talebi Barış Sezgin'e yönlendirin,[AD] [EMAIL],[EMAIL],pinarsener13@mynet.com'dan gelen talebi Barış Sezgin'e yönlendirin,False,True,False
